,ONTOLOGY,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0034220,BP,GO:0034220,ion transmembrane transport,103/797,476/8436,1.28671758780451e-16,3.17880516453801e-14,2.23095545674978e-14,Slc6a9/Fkbp1a/Slc1a2/Fxyd6/Cacnb4/Cx3cl1/Gja1/Ahnak/Tmem163/Kcnh3/Plcb1/Kcna2/Fyn/Cav1/Dlg4/Kif5b/Scn1b/Slc1a1/Slc9a3r1/Prkca/Fgf13/Prkce/Fxyd1/Atp2b2/Ywhah/Plp1/Atp1a1/Stk39/Slc6a1/Myo5a/Kcnb1/Slc20a1/Atp2b1/Hspa2/Kcnj10/Atp6v1e1/Atp2a2/Slc24a2/Slc8a1/Grin2c/Shisa9/Shisa6/Slc1a3/Slc6a7/Kcnj4/Gabra1/Slc6a11/Reln/Atp6v1g2/Atp1a2/Scn3a/Gabrb3/Dbi/Calm2/Gnb5/Cd63/Vamp2/Ano3/Calm1/Ank3/Slc17a7/Tspan13/Mef2c/Cacna1g/Slc4a4/S100a1/Grm5/Kcnd2/Atp1b1/Tcn2/Grm1/Atp1b2/Grin1/Arl6ip1/Cacng3/Arc/Rasgrf2/Agt/Dpp6/Wnk4/Rgs2/Nppa/Slc7a11/Bin1/Slc13a3/Kcnj16/Slc6a13/Neto1/Gabra5/Ptk2b/Hpca/Kcnip1/Kcna4/Cacnb3/Dpp10/Atp2b4/Amigo1/Kcnb2/Tpcn1/Htr3a/Itpr3/Stom/Gal,103
GO:0098797,CC,GO:0098797,plasma membrane protein complex,69/797,256/8436,1.97399489825644e-16,4.56888691936071e-14,3.20654543969255e-14,Cacnb4/Gja1/Atp6ap1l/Ret/Dlg3/Gng4/Kcna2/Lin7a/Snap25/Cav1/Dlg4/Scn1b/Slc9a3r1/Prkca/Kcnmb4/Cntfr/Gria1/Gria2/Plp1/Olfm1/Atp1a1/Jup/Kcnb1/Hspa2/Snap91/Apc/Grin2c/Shisa9/Shisa6/B2m/Atp1a2/Scn3a/H2-D1/Calm2/Ctnna1/Gnb5/Gnai2/Calm1/Cacna1g/Gria3/Tmed10/Kcnd2/Atp1b1/Grm1/Atp1b2/Grin1/Gng13/Cacng3/Gnai1/Dpp6/Fcer1g/Grb2/Pmp22/Igf1/Dab2/Gna13/Ptk2b/Kcnip1/Kcna4/Gjb2/Cacnb3/Dpp10/Amigo1/Kcnb2/Vwc2/Gng10/Htr3a/Itga7/Grin3a,69
GO:0050808,BP,GO:0050808,synapse organization,81/797,331/8436,2.02552812539122e-16,4.56888691936071e-14,3.20654543969255e-14,Epha4/Cacnb4/Marcks/Syn1/Nptx1/Kirrel3/C1qa/Negr1/Ptk2/Pgrmc1/Abl2/Ppp1r9a/Wasf1/Nfia/Fyn/Sparcl1/Dlg4/Slc1a1/Epha5/Cdk5r1/Prkca/Kalrn/Fgf13/Ntrk2/Camkv/Atp2b2/Pfn2/Unc13c/Tuba1a/Slc6a1/Pik3r1/Myo5a/Snap91/Gpm6a/Nptn/Shisa6/Apoe/Gabra1/Reln/Zfp804a/Rab3a/Sez6/Gabrb3/Sparc/Sipa1l1/Pak1/Camk2b/Lgmn/Thbs2/Ank3/Ndrg2/Mef2c/Grm5/Lrp4/Iqsec3/Grin1/Baiap2/Sncb/Arhgap44/Ptpro/Arc/Ptprd/Pcdh8/Bcan/Add2/Pmp22/Slc7a11/Ppfia1/Sorbs2/Ptn/Plxnd1/C1qc/Synpo/Nrxn3/Zdhhc2/Cacnb3/Lrp8/Amigo1/Slitrk5/Dact1/Fcgr2b,81
GO:0005509,MF,GO:0005509,calcium ion binding,68/797,253/8436,3.87051133744789e-16,8.36675534111652e-14,5.87197312115449e-14,Ret/Vsnl1/Tpt1/S100a16/Fstl5/Plcb1/Mctp1/Dst/Sparcl1/Camkk2/Pcp4/Capns1/Cdk5r1/Tbc1d9b/Syt1/Atp2b2/Hpcal4/Unc13c/Myo5a/Rasgrp1/Myl9/Necab2/Atp2a2/Calb2/Dner/Fkbp9/Spock3/Rcn2/S100b/S100a10/Sparc/Syt6/Calm2/Ppp3cb/Calm1/Thbs2/Edil3/Pcdh15/S100a5/S100a1/Ppp3r1/Necab3/Syt7/Lrp4/Ttyh1/Grin1/Cdhr1/Sncb/Matn4/Canx/Syt5/Pcdh8/Gsn/Rcn3/Bcan/Nid1/Fbln2/Mgp/Rcn1/Hpca/Kcnip1/Nin/Gjb2/Lrp8/S100a6/Anxa5/Itpr3/Calb1,68
GO:0098655,BP,GO:0098655,cation transmembrane transport,89/797,393/8436,1.03912073662636e-15,2.15638335264703e-13,1.51339731704867e-13,Slc6a9/Fkbp1a/Fxyd6/Cacnb4/Cx3cl1/Ahnak/Tmem163/Kcnh3/Plcb1/Kcna2/Fyn/Cav1/Dlg4/Kif5b/Scn1b/Slc1a1/Slc9a3r1/Fgf13/Prkce/Fxyd1/Atp2b2/Ywhah/Plp1/Atp1a1/Stk39/Slc6a1/Myo5a/Kcnb1/Atp2b1/Hspa2/Kcnj10/Atp6v1e1/Atp2a2/Slc24a2/Slc8a1/Grin2c/Shisa9/Shisa6/Slc1a3/Slc6a7/Kcnj4/Slc6a11/Reln/Atp6v1g2/Atp1a2/Scn3a/Dbi/Calm2/Gnb5/Cd63/Vamp2/Calm1/Ank3/Slc17a7/Tspan13/Mef2c/Cacna1g/Slc4a4/S100a1/Kcnd2/Atp1b1/Tcn2/Atp1b2/Grin1/Cacng3/Arc/Rasgrf2/Agt/Dpp6/Wnk4/Rgs2/Nppa/Bin1/Kcnj16/Slc6a13/Neto1/Ptk2b/Hpca/Kcnip1/Kcna4/Cacnb3/Dpp10/Atp2b4/Amigo1/Kcnb2/Tpcn1/Itpr3/Stom/Gal,89
GO:0044057,BP,GO:0044057,regulation of system process,76/797,308/8436,1.13560816418854e-15,2.26364236716639e-13,1.58867405511272e-13,Cx3cl1/Gja1/Nptx1/Ptk2/Dlgap1/Jam2/Ncam1/Mgll/Cav1/Dlg4/Scn1b/Slc1a1/Slc9a3r1/Prkca/Fgf13/Fxyd1/Atp1a1/Tacr1/Jup/Stk39/Nr4a1/Pik3r1/Camk2g/Atp2b1/Kcnj10/Atp2a2/Cck/Slc8a1/Shisa9/Shisa6/Chga/Apoe/Reln/Atp1a2/S100b/Calm2/Pak1/Epas1/Gnai2/Calm1/Foxo1/Mef2c/Cacna1g/Tpm1/Map2k1/S100a1/Rtn4/Atp1b1/Grm1/Grin1/Baiap2/Ppp3ca/Ptpro/Th/Igfbp5/Adk/Agt/Wnk4/Rgs2/Nppa/Bin1/Igf1/Dab2/Neto1/Ptk2b/Cacnb3/Atp2b4/Sphk1/Srebf1/Sox10/Hey2/Npy1r/Aqp1/Neurod1/Gal/Pde5a,76
GO:0098793,CC,GO:0098793,presynapse,80/797,334/8436,1.17807139386069e-15,2.26364236716639e-13,1.58867405511272e-13,Epha4/Slc17a6/Fkbp1a/Slc1a2/Fxyd6/Marcks/Syn1/Rab40b/Kirrel3/Tmem163/Lamp1/Cplx2/Glul/Mctp1/Ctbp2/Kcna2/Sh3gl2/Snap25/Dlg4/Slc1a1/Prkca/Syt1/Stxbp1/Ntrk2/Gria1/Ywhah/Scamp1/Pfn2/Gria2/Unc13c/Myo5a/Atp2b1/Snap91/Amph/Apc/Gad1/Cck/Calb2/Slc8a1/Nptn/Prkcb/Atp6v1g2/Penk/Adam23/Zfp804a/Rab3a/Gabrb3/Dbi/Gnb5/Vamp2/Dlg2/Calm1/Slc17a7/Cplx1/Cadm3/Syn2/Gria3/Synpr/Syt7/Grm1/Grin1/Baiap2/Sncb/Arhgap44/Th/Ptprd/Syt5/Npy/Kctd12/Whrn/Chrm1/Bin1/Ppfia1/Nrxn3/Sphk1/Npy1r/Anxa5/Aqp1/Prss12/Calb1,80
GO:0043197,CC,GO:0043197,dendritic spine,49/797,150/8436,1.47427786807975e-15,2.67774542756184e-13,1.87930070079463e-13,Epha4/Slc1a2/Marcks/Ptprz1/Arrb1/Ptk2/Abl2/Ppp1r9a/Psd/Dlg4/Slc1a1/Cdk5r1/Ntrk2/Atp2b2/Gria1/Gria2/Atp2b1/Mpp2/Slc8a1/Shisa9/Shisa6/Slc1a3/Ppp1cc/Atp1a2/Zfp804a/Sez6/Sipa1l1/Grm5/Gria3/Kcnd2/Grm1/Grin1/Baiap2/Ppp3ca/Arhgap44/Camk2a/Ptpro/Arc/Nrgn/Cnn3/Canx/Cryab/Ptk2b/Hpca/Synpo/Kcna4/Fcgr2b/Lpar1/Calb1,49
GO:0098660,BP,GO:0098660,inorganic ion transmembrane transport,86/797,375/8436,1.49681220893009e-15,2.67774542756184e-13,1.87930070079463e-13,Slc6a9/Fkbp1a/Fxyd6/Cacnb4/Cx3cl1/Ahnak/Tmem163/Kcnh3/Plcb1/Kcna2/Fyn/Cav1/Kif5b/Scn1b/Slc1a1/Slc9a3r1/Fgf13/Prkce/Fxyd1/Atp2b2/Ywhah/Plp1/Atp1a1/Stk39/Slc6a1/Myo5a/Kcnb1/Slc20a1/Atp2b1/Hspa2/Kcnj10/Atp6v1e1/Atp2a2/Slc24a2/Slc8a1/Grin2c/Slc1a3/Slc6a7/Kcnj4/Gabra1/Slc6a11/Atp6v1g2/Atp1a2/Scn3a/Gabrb3/Dbi/Calm2/Gnb5/Cd63/Vamp2/Ano3/Calm1/Ank3/Slc17a7/Tspan13/Cacna1g/Slc4a4/S100a1/Grm5/Kcnd2/Atp1b1/Tcn2/Atp1b2/Grin1/Cacng3/Dpp6/Wnk4/Nppa/Bin1/Kcnj16/Slc6a13/Neto1/Gabra5/Ptk2b/Hpca/Kcnip1/Kcna4/Cacnb3/Dpp10/Atp2b4/Amigo1/Kcnb2/Tpcn1/Itpr3/Stom/Gal,86
GO:0023061,BP,GO:0023061,signal release,76/797,311/8436,2.00906515654682e-15,3.47434334405497e-13,2.43837065841946e-13,Nnat/Slc6a9/Camk2n1/Cacnb4/Syn1/Gja1/Arrb1/Cplx2/Vsnl1/Glul/Ppp1r9a/Mctp1/Ctbp2/Kcna2/Lin7a/Snap25/Kif5b/Pcp4/Epha5/Prkca/Kalrn/Syt1/Stxbp1/Prkce/Ntrk2/Pfn2/Trim9/Unc13c/Tacr1/Nr4a1/Myo5a/Kcnb1/Cpe/Trh/Snap91/Pde1c/Abca1/Atp2a2/Cspg5/Chga/Prkcb/Rab3a/Nmb/Syt6/Cpt1a/Pak1/Ppp3cb/Doc2g/Vamp2/Calm1/Mef2c/Cplx1/Syn2/Rtn4/Syt7/Glud1/Ppp3ca/Camk2a/Oxct1/Syt5/Agt/Nppa/Fcer1g/Dab2/Nrxn3/Sox11/Sphk1/Srebf1/Hadh/Npy1r/Anxa5/Aqp1/Wls/Neurod1/Gal/Grin3a,76
GO:0032940,BP,GO:0032940,secretion by cell,101/797,483/8436,2.97013787638778e-15,4.9706694524838e-13,3.48852526805613e-13,Nnat/Slc6a9/Camk2n1/Cacnb4/Syn1/Gja1/Lamp1/Arrb1/Cplx2/Vsnl1/Glul/Ppp1r9a/Mctp1/Ctbp2/Ptgds/Ncam1/Kcna2/Lin7a/Snap25/Kif5b/Pcp4/Epha5/Prkca/Kalrn/Syt1/Stxbp1/Prkce/Ntrk2/Scamp1/Pfn2/Nsf/Trim9/Tyro3/Unc13c/Tacr1/Nr4a1/Myo5a/Kcnb1/Cpe/Rab31/Rasgrp1/Trh/Snap91/Pde1c/Abca1/Atp2a2/Cck/Cspg5/Serpine2/Bsg/Chga/Prkcb/Axl/Apoe/Stxbp6/Rab3a/Nmb/Syt6/Cpt1a/Pak1/Ppp3cb/Doc2g/Pip5k1c/Vamp2/Gnai2/Calm1/Mef2c/Cplx1/Cacna1g/Syn2/Rtn4/Ppia/Tmed10/Syt7/Glud1/Ppp3ca/Camk2a/Oxct1/Syt5/Agt/Rcn3/Nppa/Fcer1g/Igf1/Dab2/Nrxn3/Sox11/Dnajc1/Rgcc/Sphk1/Srebf1/Hadh/Npy1r/Anxa5/Aqp1/Wls/Neurod1/Gal/Grin3a/Pld2/Prss12,101
GO:0034330,BP,GO:0034330,cell junction organization,99/797,471/8436,4.07385771027614e-15,6.60474181278519e-13,4.63535323021222e-13,Epha4/Cacnb4/Marcks/Syn1/Gja1/Nptx1/Kirrel3/C1qa/Negr1/Ptk2/Pgrmc1/Abl2/Ppp1r9a/Dst/Wasf1/Nfia/Fyn/Sparcl1/Cav1/Dlg4/Slc1a1/Epha5/Cdk5r1/Prkca/Kalrn/Fgf13/Ntrk2/Camkv/Atp2b2/Pfn2/Unc13c/Jup/Tuba1a/Fscn1/Slc6a1/Pik3r1/Myo5a/Snap91/Gpm6a/Rapgef2/Nptn/Shisa6/Apoe/Gabra1/Reln/Zfp804a/S100a10/Rab3a/Sez6/Gabrb3/Sparc/Sipa1l1/Ctnna1/Pak1/Camk2b/Lgmn/Gpm6b/Thbs2/Ank3/Ndrg2/Mef2c/Grm5/Apod/Lrp4/Iqsec3/Grin1/Baiap2/Sncb/Arhgap44/Ptpro/Shroom2/Arc/Ptprd/Pcdh8/Agt/Bcan/Fam107a/Cldn5/Add2/Whrn/Pmp22/Slc7a11/Ppfia1/Sorbs2/Ptn/Plxnd1/C1qc/Ptk2b/Synpo/Nrxn3/Zdhhc2/Gjb2/Cacnb3/Lrp8/Amigo1/Slitrk5/Dact1/Fcgr2b/Col16a1,99
GO:0044309,CC,GO:0044309,neuron spine,49/797,155/8436,6.41046737511128e-15,1.00780317400234e-12,7.07298457751513e-13,Epha4/Slc1a2/Marcks/Ptprz1/Arrb1/Ptk2/Abl2/Ppp1r9a/Psd/Dlg4/Slc1a1/Cdk5r1/Ntrk2/Atp2b2/Gria1/Gria2/Atp2b1/Mpp2/Slc8a1/Shisa9/Shisa6/Slc1a3/Ppp1cc/Atp1a2/Zfp804a/Sez6/Sipa1l1/Grm5/Gria3/Kcnd2/Grm1/Grin1/Baiap2/Ppp3ca/Arhgap44/Camk2a/Ptpro/Arc/Nrgn/Cnn3/Canx/Cryab/Ptk2b/Hpca/Synpo/Kcna4/Fcgr2b/Lpar1/Calb1,49
GO:0150034,CC,GO:0150034,distal axon,66/797,255/8436,8.13609428769282e-15,1.2414722695456e-12,8.71292574028776e-13,Epha4/Fkbp1a/Marcks/Crmp1/Ptprz1/Dlg3/Cplx2/Glul/Ppp1r9a/Ncam1/Kcna2/Snap25/Kif5b/Slc1a1/Cdk5r1/Prkca/Fgf13/Ntrk2/Nrsn1/Eno2/Pfn2/Gria2/Olfm1/Map2/Unc13c/Map1b/Fscn1/Trak2/Snap91/Amph/Apc/Gad1/Cck/Calb2/Kif5a/Gpm6a/Slc8a1/Prkcb/Penk/Zfp804a/Rab3a/Gabrb3/Pak1/Calm1/Cplx1/Rtn4/Dcx/Gria3/Inpp5j/Syt7/Grin1/Sncb/Dclk1/Th/Npy/Snx18/Chrm1/Bin1/Ptk2b/Nin/Myh14/Lamp5/Anxa5/Aqp1/Prss12/Calb1,66
GO:0098662,BP,GO:0098662,inorganic cation transmembrane transport,80/797,347/8436,1.16770871232034e-14,1.73087794271941e-12,1.21476825140333e-12,Slc6a9/Fkbp1a/Fxyd6/Cacnb4/Cx3cl1/Ahnak/Tmem163/Kcnh3/Plcb1/Kcna2/Fyn/Cav1/Kif5b/Scn1b/Slc1a1/Slc9a3r1/Fgf13/Prkce/Fxyd1/Atp2b2/Ywhah/Plp1/Atp1a1/Stk39/Slc6a1/Myo5a/Kcnb1/Atp2b1/Hspa2/Kcnj10/Atp6v1e1/Atp2a2/Slc24a2/Slc8a1/Grin2c/Slc1a3/Slc6a7/Kcnj4/Slc6a11/Atp6v1g2/Atp1a2/Scn3a/Dbi/Calm2/Gnb5/Cd63/Vamp2/Calm1/Ank3/Slc17a7/Tspan13/Cacna1g/Slc4a4/S100a1/Kcnd2/Atp1b1/Tcn2/Atp1b2/Grin1/Cacng3/Dpp6/Wnk4/Nppa/Bin1/Kcnj16/Slc6a13/Neto1/Ptk2b/Hpca/Kcnip1/Kcna4/Cacnb3/Dpp10/Atp2b4/Amigo1/Kcnb2/Tpcn1/Itpr3/Stom/Gal,80
GO:0010959,BP,GO:0010959,regulation of metal ion transport,62/797,233/8436,1.38646674736222e-14,1.99805263480977e-12,1.40227733307775e-12,Slc6a9/Fkbp1a/Fxyd6/Cacnb4/Cx3cl1/Gja1/Ahnak/Plcb1/Fyn/Cav1/Kif5b/Scn1b/Slc9a3r1/Fgf13/Prkce/Fxyd1/Atp2b2/Ywhah/Plp1/Atp1a1/Usp2/Stk39/Myo5a/Atp2b1/Hspa2/Tmbim6/Slc8a1/Serpine2/B2m/Atp1a2/Dbi/Calm2/Gnb5/Cd63/Vamp2/Gnai2/Calm1/Ank3/Tspan13/Cacna1g/S100a1/Atp1b1/Atp1b2/Grin1/Camk2a/Agt/Dpp6/Wnk4/Nppa/Bin1/Igf1/Neto1/Ptk2b/Hpca/Kcnip1/Cacnb3/Dpp10/Atp2b4/Amigo1/Hes1/Stom/Gal,62
GO:0006836,BP,GO:0006836,neurotransmitter transport,49/797,158/8436,1.49367282847261e-14,2.09437152273402e-12,1.46987604941301e-12,Slc6a9/Slc17a6/Slc1a2/Cacnb4/Syn1/Cplx2/Ppp1r9a/Mctp1/Ctbp2/Lin7a/Snap25/Prkca/Syt1/Stxbp1/Prkce/Ntrk2/Pfn2/Trim9/Unc13c/Slc6a1/Nr4a1/Snap91/Kcnj10/Atp2a2/Cspg5/Prkcb/Slc6a7/Slc6a11/Atp1a2/Rab3a/Syt6/Pak1/Doc2g/Vamp2/Calm1/Gpm6b/Slc17a7/Mef2c/Cplx1/Syn2/Nat8l/Syt7/Camk2a/Th/Syt5/Slc6a13/Nrxn3/Sphk1/Grin3a,49
GO:0048667,BP,GO:0048667,cell morphogenesis involved in neuron differentiation,92/797,431/8436,1.59688286233927e-14,2.1801653394253e-12,1.5300880390115e-12,Epha4/Marcks/Crmp1/Nptx1/Ptprz1/Nfib/Ret/Ptk2/Vim/Abl2/Ppp1r9a/Dst/Ncam1/Mgll/Fyn/Dlg4/Kif5b/Scn1b/Epha5/Slc9a3r1/Cdk5r1/Prkca/Kalrn/Stxbp1/Fgf13/Ntrk2/Atp2b2/Sdc2/Ywhah/Olfm1/Map2/Map1b/Trak2/Tubb2b/Snap91/Apc/Cck/Kif5a/Mbp/Rapgef2/Btbd3/Bsg/Nptn/Slc1a3/Apoe/Reln/Rab3a/Sipa1l1/Id2/Pak1/Camk2b/Pip5k1c/Ank3/Arx/Pcdh15/Mef2c/Map2k1/Rtn4/Dcx/Lrp4/Grin1/Dpysl5/Cdhr1/Baiap2/Ppp3ca/Arhgap44/Dclk1/Camk2a/Bcl11a/Ptpro/Arc/Tiam1/Ptprd/Whrn/Pmp22/Bmp7/Epha10/Metrn/Raph1/Ptn/Plxnd1/Nin/Bcl11b/Lrp8/Foxg1/Amigo1/Slitrk5/Cntn4/Dact1/Tbr1/Hes1/Chl1,92
GO:0098984,CC,GO:0098984,neuron to neuron synapse,68/797,273/8436,2.44259416152474e-14,3.24927654102317e-12,2.28041382043565e-12,Epha4/Camk2n1/Syn1/Dlg3/Arrb1/Dlgap1/Ppp1r9a/Psd/Dst/Fyn/Dlg4/Slc1a1/Cdk5r1/Kalrn/Ntrk2/Atp2b2/Gria1/Gria2/Nsf/Map2/Atp1a1/Mapk10/Map1b/Camk2g/Mpp2/Snap91/Arhgef2/Slc8a1/Grin2c/Shisa9/Nptn/Shisa6/Penk/Sipa1l1/Pak1/Camk2b/Pip5k1c/Rplp0/Dlg2/Syn2/Rtn4/Grm5/Gria3/Kcnd2/Lrp4/Grm1/Iqsec3/Atp1b2/Grin1/Baiap2/Cacng3/Arhgap44/Dclk1/Camk2a/Bcl11a/Ptpro/Nrgn/Cnn3/Ptprd/Add2/Chrm1/Cryab/Sorbs2/Neto1/Ptk2b/Kcna4/Zdhhc2/Calb1,68
GO:0007611,BP,GO:0007611,learning or memory,55/797,194/8436,2.53659052400652e-14,3.28995790963645e-12,2.30896490066804e-12,Ptprz1/Pgrmc1/Abl2/Plcb1/Ncam1/Snap25/Slc1a1/Prkca/Kalrn/Ndrg4/Fgf13/Ntrk2/Gria1/Tacr1/Meis2/Slc6a1/Egr1/Zfp385a/Amph/Slc24a2/Cck/Rcan2/Serpinf1/Nptn/B2m/Ccnd2/Apoe/Reln/Atp1a2/S100b/Gabrb3/Dbi/Pja2/Pak1/Lgmn/Slc17a7/Mef2c/Grm5/Gatm/Grin1/Arc/Th/Agt/Slc7a11/Igf1/Ptn/Neto1/Gabra5/Synpo/Nrxn3/Mdk/Tbr1/Itpr3/Pde5a/Calb1,55
GO:1904062,BP,GO:1904062,regulation of cation transmembrane transport,57/797,206/8436,2.69773242353149e-14,3.41361849104424e-12,2.39575261951102e-12,Slc6a9/Fkbp1a/Fxyd6/Cacnb4/Cx3cl1/Ahnak/Plcb1/Fyn/Cav1/Dlg4/Kif5b/Scn1b/Slc9a3r1/Fgf13/Prkce/Fxyd1/Ywhah/Plp1/Stk39/Myo5a/Hspa2/Slc8a1/Shisa9/Shisa6/Reln/Atp1a2/Dbi/Calm2/Gnb5/Cd63/Vamp2/Calm1/Ank3/Tspan13/Mef2c/S100a1/Atp1b1/Atp1b2/Cacng3/Arc/Rasgrf2/Agt/Dpp6/Wnk4/Rgs2/Nppa/Bin1/Neto1/Ptk2b/Hpca/Kcnip1/Cacnb3/Dpp10/Atp2b4/Amigo1/Stom/Gal,57
GO:0050890,BP,GO:0050890,cognition,58/797,219/8436,1.28356850254357e-13,1.58551271218953e-11,1.11274773190431e-11,Ptprz1/Pgrmc1/Abl2/Plcb1/Ncam1/Snap25/Slc1a1/Prkca/Kalrn/Ndrg4/Fgf13/Ntrk2/Gria1/Tacr1/Meis2/Slc6a1/Egr1/Zfp385a/Amph/Slc24a2/Cck/Rcan2/Serpinf1/Nptn/B2m/Ccnd2/Apoe/Reln/Atp1a2/S100b/Gabrb3/Dbi/Pja2/Pak1/Lgmn/Slc17a7/Mef2c/Grm5/Gatm/Grin1/Arc/Th/Agt/Fam107a/Chrm1/Slc7a11/Igf1/Ptn/Neto1/Gabra5/Synpo/Nrxn3/Mdk/Tbr1/Itpr3/Chl1/Pde5a/Calb1,58
GO:0032279,CC,GO:0032279,asymmetric synapse,64/797,257/8436,1.49513311972564e-13,1.80389549421782e-11,1.26601357677626e-11,Epha4/Camk2n1/Syn1/Dlg3/Arrb1/Dlgap1/Ppp1r9a/Psd/Dst/Fyn/Dlg4/Slc1a1/Cdk5r1/Kalrn/Ntrk2/Atp2b2/Gria1/Gria2/Nsf/Map2/Atp1a1/Mapk10/Map1b/Camk2g/Mpp2/Snap91/Arhgef2/Slc8a1/Grin2c/Shisa9/Nptn/Shisa6/Sipa1l1/Pak1/Camk2b/Pip5k1c/Rplp0/Dlg2/Syn2/Rtn4/Grm5/Gria3/Kcnd2/Lrp4/Grm1/Iqsec3/Grin1/Baiap2/Cacng3/Arhgap44/Dclk1/Camk2a/Bcl11a/Ptpro/Nrgn/Cnn3/Add2/Chrm1/Cryab/Sorbs2/Neto1/Ptk2b/Kcna4/Zdhhc2,64
GO:0044306,CC,GO:0044306,neuron projection terminus,42/797,130/8436,2.52203596711962e-13,2.97370968123105e-11,2.08701493068583e-11,Epha4/Fkbp1a/Slc1a2/Marcks/Cplx2/Glul/Kcna2/Dlg4/Slc1a1/Prkca/Syt1/Ntrk2/Pfn2/Gria2/Unc13c/Snap91/Amph/Apc/Gad1/Cck/Calb2/Slc8a1/Prkcb/Penk/Rab3a/Gabrb3/Vamp2/Cplx1/Gria3/Syt7/Atcay/Grin1/Baiap2/Sncb/Th/Npy/Chrm1/Bin1/Anxa5/Aqp1/Prss12/Calb1,42
GO:0048858,BP,GO:0048858,cell projection morphogenesis,96/797,481/8436,3.22133378224571e-13,3.7127814918129e-11,2.60571180054799e-11,Epha4/Marcks/Crmp1/Gja1/Cpne6/Nptx1/Ptprz1/Kirrel3/Nfib/Ret/Ptk2/Vim/Abl2/Ppp1r9a/Dst/Wasf1/Ncam1/Mgll/Fyn/Sh3gl2/Dlg4/Kif5b/Scn1b/Epha5/Cdk5r1/Prkca/Kalrn/Syt1/Stxbp1/Fgf13/Ntrk2/Sdc2/Ywhah/Olfm1/Map2/Map1b/Trak2/Tubb2b/Snap91/Apc/Cck/Kif5a/Cspg5/Gpm6a/Mbp/Rapgef2/Btbd3/Bsg/Nptn/Apoe/Reln/Rab3a/Sipa1l1/Pak1/Camk2b/Pip5k1c/Ank3/Arx/Mef2c/Map2k1/Rtn4/Dcx/Lrp4/Grin1/Dpysl5/Baiap2/Ppp3ca/Arhgap44/Dclk1/Camk2a/Bcl11a/Ptpro/Arc/Tiam1/Ptprd/Bcan/Pmp22/Bmp7/Epha10/Metrn/Raph1/Kank1/Ptn/Plxnd1/Nin/Bcl11b/Lrp8/Foxg1/Mdk/Amigo1/Lifr/Slitrk5/Cntn4/Dact1/Tbr1/Chl1,96
GO:0005516,MF,GO:0005516,calmodulin binding,38/797,110/8436,3.29198050546248e-13,3.7127814918129e-11,2.60571180054799e-11,Camkk1/Marcks/Ddx5/Plcb1/Camkk2/Pcp4/Syt1/Camkv/Atp2b2/Map2/Unc13c/Pik3r1/Myo5a/Camk2g/Atp2b1/Pde1c/Slc8a1/Mbp/Arpp21/Scn3a/Ppp3cb/Camk2b/Vamp2/Syt7/Grin1/Ppp3ca/Camk2a/Nrgn/Cnn3/Rasgrf2/Camk1d/Add2/Camsap1/Myh14/Atp2b4/Sphk1/Akap12/Aebp1,38
GO:0001505,BP,GO:0001505,regulation of neurotransmitter levels,48/797,165/8436,4.14113997515554e-13,4.57111365768232e-11,3.20810821367592e-11,Slc6a9/Slc17a6/Slc1a2/Cacnb4/Syn1/Cplx2/Ppp1r9a/Mctp1/Ctbp2/Lin7a/Snap25/Prkca/Syt1/Stxbp1/Prkce/Ntrk2/Pfn2/Trim9/Unc13c/Slc6a1/Nr4a1/Snap91/Kcnj10/Gad1/Atp2a2/Cspg5/Prkcb/Slc6a11/Atp1a2/Rab3a/Syt6/Pak1/Doc2g/Vamp2/Calm1/Gpm6b/Slc17a7/Mef2c/Cplx1/Syn2/Nat8l/Syt7/Camk2a/Th/Syt5/Nrxn3/Sphk1/Grin3a,48
GO:0014069,CC,GO:0014069,postsynaptic density,62/797,250/8436,4.4738342460578e-13,4.83546918094748e-11,3.39363874059516e-11,Epha4/Camk2n1/Syn1/Dlg3/Arrb1/Dlgap1/Ppp1r9a/Psd/Dst/Fyn/Dlg4/Cdk5r1/Kalrn/Ntrk2/Atp2b2/Gria1/Gria2/Nsf/Map2/Atp1a1/Mapk10/Map1b/Camk2g/Mpp2/Snap91/Arhgef2/Slc8a1/Grin2c/Shisa9/Nptn/Shisa6/Sipa1l1/Pak1/Camk2b/Pip5k1c/Rplp0/Dlg2/Syn2/Rtn4/Grm5/Gria3/Kcnd2/Lrp4/Grm1/Iqsec3/Grin1/Baiap2/Cacng3/Arhgap44/Dclk1/Camk2a/Bcl11a/Ptpro/Nrgn/Cnn3/Add2/Chrm1/Cryab/Sorbs2/Neto1/Ptk2b/Zdhhc2,62
